Afrika	非洲
Perth (razdvojba)	珀斯 (消歧义)
I Have a Dream	我有一个梦想
Benedetto Croce	贝内德托·克罗齐
Okrug Raplamaa	拉普拉縣
Hermes Trismegistos	赫耳墨斯·特里斯墨吉斯忒斯
Okrug Valgamaa	瓦爾加縣 (愛沙尼亞)
Kasiodor	卡西奥多罗斯
Okrug Tartumaa	塔爾圖縣
Sveti Polikarp	坡旅甲
Program Luna	月球号系列探测器
Marsilio Ficino	马尔西利奥·费奇诺
Spremište za zrakoplove	飞机库
FK Ekranas	伊蘭拿斯足球會
MS Oasis of the Seas	海洋綠洲號
Sahelanthropus tchadensis	乍得沙赫人
Vojna znanost	军事学
Londrina	隆德里納
Molinicos	莫利尼科斯
Nalivpero	鋼筆
Grčka komunistička stranka	希臘共產黨
Orest (mitologija)	俄瑞斯忒斯
Pod udarom zakona	不法之徒
Jennifer Hudson	珍妮佛·哈德遜
Volta (rijeka)	沃尔特河
Četinočeljusti	毛颚动物门
Kalimah	卡利马科斯
Džozerova piramida	左塞爾金字塔
Karting	卡丁車
Margaj	長尾虎貓
Jesetrovke	鲟形目
Anarhokapitalizam	無政府資本主義
Brzo klizanje	速度滑冰
Tripolitanija	的黎波里塔尼亚
Domena (matematika)	定义域
A-10 Thunderbolt II	A-10雷霆二式攻擊機
Projekt humanog genoma	人类基因组计划
Skrbnička država	福利國家
Deoksiriboza	脱氧核糖
Čerenkovljevo zračenje	契忍可夫輻射
Our Airline	奥尔航空
Čista sadašnja vrijednost	淨現值法
Bitka kod Hadrijanopola	阿德里安堡戰役
Jeff Beck	傑夫·貝克
UEFA-ina kategorizacija stadiona	歐洲足協足球場分類
Olof Mellberg	奥洛夫·梅尔贝里
Spiljski lav	穴獅
Otok Robben	羅本島
Vjatka	維亞特卡河
Robert Fulton	罗伯特·富尔顿
Politička podjela Francuske	法国行政区划
Crkveni naučitelj	教會聖師
1530-ih	1530年代
Safranbolu	番紅花城
Maar	低平火山口
Mirko Vučinić	米爾科·武齊尼奇
Vladimir Horowitz	弗拉基米爾·薩莫伊洛維奇·霍羅威茨
Mengistu Haile Mariam	海尔·马里亚姆·门格斯图
Šibam	希巴姆
Jack Ruby	杰克·鲁比
Jedrenje	航行
Çatal Höyük	加泰土丘
Andrés Segovia	安德烈斯·塞戈维亚
Egejska kultura	爱琴文明
Zlínski kraj	兹林州
Ktezifont	泰西封
Damn Small Linux	Damn small linux
Saint-Émilion	圣埃米利翁 (吉伦特省)
El Dorado	黃金國
Povijest prošlih vremena	往年纪事
DreamWorks	梦工厂
Turpan	吐鲁番市
Ili (rijeka)	伊犁河
Brljci	河乌属
Jet lag	时差问题
Veliko razvodno gorje	大分水岭
Duffy	黛菲
Kenneth Arrow	肯尼斯·约瑟夫·阿罗
Toplinsko zračenje	熱輻射
Leskovac	莱斯科瓦茨
Clannad	克蘭納德合唱團
Prezent	現在式
Ferdinand Foch	費迪南·福煦
Kripta	地下墓室
Talac	人质
Mimikrija	拟态
Prošlost	過去
New Musical Express	新音乐快递
Bülent Ecevit	比伦特·埃杰维特
Ronald Koeman	罗纳德·科曼
Andaluzit	红柱石
Glikozidi	糖苷
Dejan Stanković	德扬·斯坦科维奇
Trabzonspor	特拉布宗体育
Hutu	胡图族
Raymond Domenech	雷蒙·多梅内克
Allvar Gullstrand	阿爾瓦·古爾斯特蘭德
Czech Airlines	捷克航空
Lara Fabian	娜娜·费比安
Dendrologija	樹木學
Bitka za Okinawu	沖繩島戰役
Jo-Wilfried Tsonga	若-威尔弗里德·特松加
Dorski red	多立克柱式
Bjelovjeska šuma	比亞沃維耶扎原始森林
Manuel Noriega	曼纽尔·诺列加
Arturo Vidal	阿图罗·比达尔
Ifigenija	伊菲革涅亚
Levijatan	利维坦
New York Times Building	紐約時報大廈
Ryan Reynolds	萊恩·雷諾斯
Ad hoc	Ad hoc
Prometej (2012.)	普罗米修斯 (电影)
Le Chatelierovo načelo	勒沙特列原理
Noćna mora	恶梦
Južna Moravska	南摩拉維亞州
Ústečki kraj	烏斯季州
William Gilbert	威廉·吉尔伯特
Charles Barkley	查尔斯·巴克利
Streptomicin	鏈黴素
Thomas Gainsborough	托馬斯·庚斯博羅
Tuneli Cu Chija	古芝地道
Yardbirds	雏鸟乐队
Kimerijci	辛梅里安人
Dial-up	撥號連線
Zračna luka Šeremetjevo	谢列梅捷沃国际机场
Inercijski referentni okvir	惯性参考系
UEFA Liga prvaka 2006./07.	2006–07年欧洲冠军联赛
Tarantski zaljev	塔蘭托灣
Indokineski tigar	印度支那虎
Kolostrum	牛初乳
Shaun Wright-Phillips	肖恩·赖特-菲利浦斯
Just Fontaine	朱斯特·方丹
Anaheim Ducks	安那翰鴨
Blackout	暈炫風暴
T-90	T-90主戰坦克
Râmnicu Vâlcea	勒姆尼庫沃爾恰
Darren Aronofsky	戴倫·艾洛諾夫斯基
Nacionalni park Kaziranga	加济兰加国家公园
Guadalcanal	瓜达尔卡纳尔岛
Paraboloid	抛物面
Sveučilište u Glasgowu	格拉斯哥大學
Umjetna neuronska mreža	人工神经网络
Tupoljev Tu-16	Tu-16轟炸機
Vojna povijest	軍事史
Gotički roman	哥特小说
Pokladnica	甜甜圈
Trajanov stup	图拉真柱
Golijat	歌利亚
Robert Wadlow	罗伯特·潘兴·瓦德罗
L-Innu Malti	马耳他颂
Noćni svijetleći oblak	夜光云
Koks	焦炭
Robin Söderling	羅賓·索德靈
Dvojno knjigovodstvo	复式簿记
Ovoviviparnost	卵胎生
Harley-Davidson	哈雷摩托車
Sveta Barbara	白芭蕾
Shannon (rijeka)	香农河
IATA aerodromski kodovi	国际航空运输协会机场代码
Angolska nogometna reprezentacija	安哥拉國家足球隊
Paintball	迷彩漆彈運動
Mentalna mapa	心智图
Sherlock (serija)	神探夏洛克
Sébastien Le Prestre de Vauban	塞巴斯蒂安·勒普雷斯特雷·德·沃邦
Julijevsko-Klaudijevska dinastija	儒略-克劳狄王朝
Karloman, kralj Francuske	卡洛曼二世 (西法兰克)
Ganttov dijagram	甘特图
Vlorski okrug	夫羅勒州
Arkadna video igra	街机
Oporba	反对党
Drački okrug	杜勒斯州
Sinodički dan	太阳日
Toharci	吐火罗人
Etterbeek	埃特尔贝克
Galipolje	盖利博卢半岛
Amon Amarth	維京戰神樂團
Dibrski okrug	第巴爾州
Artakserkso III.	阿尔塔薛西斯三世
Nader-šah Afšar	纳迪尔沙
Krdžali	克爾賈利
Pirokseni	辉石
Tragikomedija	悲喜剧
Korporativizam	社團主義
Alexis Bledel	艾麗絲·布莉達
Smoljan	斯莫梁
Dodatak:Popis gradova u Argentini	阿根廷城市列表
Vancouver Canucks	溫哥華加人
Jan Palach	揚·帕拉赫
Radionuklid	放射性同位素
MIME	多用途互聯網郵件擴展
Artimetičko-logička jedinica	算術邏輯單元
Tvrdoća vode	硬水
Skandal	醜聞
Stephen Fry	史蒂芬·弗莱
Martin Škrtel	馬田·史基泰爾
Kult osobnosti	个人崇拜
The Corrs	可儿家族
Pan European Game Information	泛歐遊戲資訊組織
Sabrata	塞卜拉泰
Edvard II. Mučenik	殉教者愛德華
Sokratis Papastathopoulos	蘇卡迪斯·柏柏斯達夫普路斯
Edgar I. Miroljubivi	和平者埃德加
Kazanlk	卡贊勒克
Pauzanija (zemljopisac)	保萨尼亚斯 (地理学家)
Hermetizam	赫耳墨斯主义
Bitka kod Granika	格拉尼庫斯河戰役
Akcelerometar	加速規
Tosca	托斯卡
Katarina Parr	凯瑟琳·帕尔
Gerard Kuiper	杰拉德·柯伊伯
Herod Antipa	希律·安提帕斯
Steve Nash	史蒂夫·纳什
Reakcija (politika)	反动
Minska oblast	明斯克州
Kugličasta munja	球状闪电
Luís Fabiano	路易斯·法比安奴
Juan Román Riquelme	胡安·罗曼·里克尔梅
Afganistanska nogometna reprezentacija	阿富汗國家男子足球隊
Amurski leopard	远东豹
Višezadaćnost	多任务处理
Komora na mjehuriće	氣泡室
Damien Duff	达米恩·达夫
Hakan Şükür	哈坎·苏克
Sudar titana (2010.)	超世紀封神榜
Lamia	拉米亚 (希腊城市)
Džam	贾姆尖塔
TVXQ	東方神起
John Carew	約翰·卡維
Javanski čovjek	爪哇猿人
Cijepljenje	疫苗接種
Instrumental	工具格
Servije Tulije	塞爾維烏斯·圖利烏斯
Bruno Alves	布鲁诺·阿尔维斯
Sigišoara	锡吉什瓦拉
Suhoj	苏霍伊航空集团
Zračni tunel	风洞
Kanton (razdvojba)	坎顿
Tim Duncan	蒂姆·邓肯
Alexander Frei	亚历山大·弗雷
Supka	子叶
Čongradska županija	瓊格拉德州
Gerontokracija	老人政治
Levijatan (Hobbes)	利维坦 (霍布斯)
Sergio Badilla Castillo	塞尔希奥·瓦迪利亚·卡斯蒂略
Akrobatika	特技
AFC Liga prvaka	亚足联冠军联赛
Thomas Newcomen	湯瑪斯·紐科門
Ferhat Abbas	費爾哈特·阿巴斯
Ialomiţa (županija)	雅洛米察縣
Tetraciklin	四環黴素
Lucije Tarkvinije Oholi	卢基乌斯·塔奎尼乌斯·苏培布斯
Laurence Fishburne	勞倫斯·費許朋
Andzabeg	埃爾德
Pau Gasol i Sàez	保罗·加索尔
Giurgiu (županija)	久爾久縣
Bazilisk, bizantski car	巴西利斯库斯
Kovanje	鍛造
Livije Andronik	卢修斯·李维乌斯·安德罗尼库斯
Doručak kod Tiffanyja (1961.)	第凡內早餐 (電影)
Tuvanci	图瓦人
Dualizam (fizika)	波粒二象性
Nizina	低地
Ikonostas	聖幛
Hibridni automobil	混合動力車輛
Funkcijsko programiranje	函數程式語言
Svištov	斯維什托夫
NUTS	地域統計單位命名法
Halidi	卤化物
Europa (otok)	欧罗巴岛
Tutsi	图西族
Irački dinar	伊拉克第納爾
Ascii-art	ASCII艺术
Blok u periodnom sustavu	元素分区
Montgomery Clift	蒙哥馬利·克利夫特
Herceg Novi	新海尔采格
Kljunasti kitovi	剑吻鲸科
Bjeloočnica	巩膜
Tony Parker	托尼·帕克
Luj III., kralj Francuske	路易三世 (西法兰克)
Skila	斯库拉
Khaled Hosseini	卡勒德·胡賽尼
Regeneracija	再生
Meskalin	麦司卡林
Europska prvenstva u košarci	欧洲篮球锦标赛
Turpija	銼刀
Charlotteina mreža	夏洛特的网 (消歧义)
Fatmir Sejdiu	法特米尔·塞伊迪乌
Kretsko more	克里特海
Velikomoravska Kneževina	大摩拉维亚公国
Ralph Nader	拉尔夫·纳德
Ferdinand VI., španjolski kralj	费尔南多六世
Černozem	黑鈣土
Oružane snage Rusije	俄罗斯军事
Robert Sean Leonard	羅伯·蕭恩·萊納德
Ligand	配體
Usenet	Usenet
Kraken	挪威海怪
Sadašnjost	現在
Ratifikacija	批准
Burzum	Burzum
Rhapsody of Fire	狂想曲樂團
Sandomierz	桑多梅日
Kratkokljuni ježac	澳洲针鼹
Famagusta	法马古斯塔
Sainte-Chapelle	聖禮拜堂
Olga Kijevska	奥丽加
UBS	瑞银集团
Anegdota	轶事
Ambijentalna glazba	氛围音乐
Maslačna kiselina	丁酸
Karija	卡里亚
Dvorac Chenonceaux	舍農索城堡
Trahom	沙眼
Subvencije	補貼
IEEE 802.11	IEEE 802.11
Visoko (BiH)	维索科
Program za pronalaženje pogrešaka	调试工具
Vasilije IV., ruski car	瓦西里四世·伊万诺维奇·叔伊斯基
Skuter	速克達
Gabriele D'Annunzio	加布里埃尔·邓南遮
Nеsebăr	内塞伯爾
1550-ih	1550年代
Revolucija karanfila	康乃馨革命
Bulawayo	布拉瓦约
Molokai	摩洛凱島
Pet dobrih careva	安敦尼王朝
UK Singles Chart	英國單曲排行榜
Marajó	馬拉若島
Liberečki kraj	利贝雷茨州
Lateranski ugovori	拉特兰条约
Mala tijela Sunčevog sustava	太陽系小天體
Duh	精神
Heian (razdoblje)	平安时代
Královéhradečki kraj	赫拉德茨-克拉洛韋州
Osamu Tezuka	手塚治虫
Olomoučki kraj	奧洛穆克州
Izohipse	等高線
Anglikanska zajednica	普世聖公宗
Pardubički kraj	帕爾杜比采州
Billie Jean	Billie Jean
HAARP	高頻主動式極光研究計劃
Java (virtualni stroj)	Java虚拟机
Merv	梅尔夫
Američki aligator	美國短吻鱷
Likovi u žitu	麥田圈
Kiritimati	圣诞岛 (基里巴斯)
Svjećica	火花塞
Hrvanje na OI 2012.	2012年夏季奧林匹克運動會摔跤比賽
Rostov Veliki	罗斯托夫
Adware	廣告軟體
Henning Mankell	賀寧·曼凱爾
Roberto Di Matteo	罗伯托·迪马特奥
Skladištenje podataka	資料倉儲
Hokej na travi na OI 2012.	2012年夏季奧林匹克運動會曲棍球比賽
Flogistonska kemija	燃素说
Aslan Mashadov	阿斯兰·马斯哈多夫
Blues rock	藍調搖滾
Dodatak:Popis poljskih vladara	波兰君主列表
Carlos Moyá	卡洛斯·莫亚
Oslobodilačka vojska Kosova	科索沃解放軍
Ted Turner	泰德·透納
Rtiščevo	勒季謝沃
Polarna klima	寒带
Gordijski čvor	戈耳狄俄斯之结
SM Caen	卡昂足球俱樂部
Arhont	執政官 (雅典)
Bolivijska nogometna reprezentacija	玻利維亞國家足球隊
Sleđevke	鲱形目
New England Patriots	新英格兰爱国者
Diplomat	外交官
Masovna spremišta podataka	儲存裝置
Steve Vai	史提芬·范
Bongo (antilopa)	紫羚
Cape Canaveral	卡纳维拉尔角
Sertã	塞尔唐
Émil Cioran	蕭沆
Pocahontas	宝嘉康蒂
Tripoli, Grčka	特里波利斯
Brie (sir)	布利乾酪
Texas Instruments	德州仪器
Rybinsk	雷宾斯克
Madame Bovary	包法利夫人
Miercurea-Ciuc	米耶尔库雷亚丘克
Poliklet	波留克列特斯
Oktanski broj	辛烷值
Nancy Reagan	南希·里根
Heterociklički aromatski spojevi	杂环化合物
Park prinčeva	王子公园体育场
Hekaba	赫库芭
Valcer	圓舞曲
Lješki okrug	列澤州
Skadarski okrug	士科德州
Zračna luka Dubai	迪拜国际机场
Salavat	薩拉瓦特
Artvin	阿爾特溫
Adenovirus	腺病毒
Gjirokastërski okrug	吉羅卡斯特州
Sienna Miller	絲安娜·美娜
Gilmoreice	奇異果女孩
Korčanski okrug	科赤州
Rotor (elektrotehnika)	转子
Plinska turbina	燃氣渦輪發動機
Deblo	樹幹
Kranjska	克拉尼斯卡
Panarabizam	泛阿拉伯主义
A Night at the Opera (album, Queen)	歌劇之夜 (專輯)
Budim	布达
1560-ih	1560年代
Sparta Prag	布拉格斯巴達足球俱樂部
Neve Campbell	内芙·坎贝尔
Dire Dawa	德雷达瓦
Antonov An-124	安托諾夫An-124
Steven Pienaar	史蒂文·皮纳尔
Queen (album)	Queen (同名專輯)
Afar (regija)	阿法尔州
Krišna (rijeka)	奎師那河
Vincent Cassel	凡松·卡塞
Katon Mlađi	小加图
Sveti Kristofor	聖克里斯多福
Taylor Momsen	泰萊·麥遜
Jensen Ackles	詹森·艾克尔斯
Zakon o Uniji 1707.	1707年聯合法令
Okular	目镜
Titanijev dioksid	二氧化鈦
Sarov	薩羅夫
Charlesov zakon	查理定律
Savjest	良心
Raonik	犁骨
Miss Jane Marple	珍·瑪波
UTF-8	UTF-8
Opportunity	机遇号
Žarišna duljina	焦距
Francuski novi val	法國新浪潮
Teorija glazbe	音樂理論
Frank Macfarlane Burnet	弗兰克·麦克法兰·伯内特
Švedske pokrajine	瑞典舊省
Okruzi Izraela	以色列行政区划
Inkubacija (medicina)	疾病潜伏期
Polifem	波吕斐摩斯
Nuno Gomes	努诺·戈麦斯
Bulevar sumraka	日落大道 (電影)
Moulin Rouge!	情陷紅磨坊
Kramer protiv Kramera	克藍瑪對克藍瑪
Asimilacija (sociologija)	同化
Sajanogorsk	萨亚诺戈尔斯克
Ministarstvo magije	魔法部
Platonizam	柏拉图主义
Vezni igrač (nogomet)	中场
Kvalifikacije za Svjetsko prvenstvo u nogometu 2010.	2010年世界盃外圍賽
Superdiv	超巨星
Horor	恐怖小說
Idiot	白痴
Radamant	拉达曼迪斯
Južnoafrička Unija	南非聯邦
Odlikovanja	勳章
Marcel Desailly	馬塞爾·德塞利
Scijentizam	科学主义
Sofia Coppola	蘇菲亞·柯波拉
Scottie Pippen	斯科蒂·皮蓬
Royal Albert Hall	皇家阿爾伯特音樂廳
Pittsburgh Penguins	匹茲堡企鵝
Tony Scott	托尼·斯科特
Alan Lloyd Hodgkin	艾倫·勞埃德·霍奇金
Hampden Park	咸普頓公園球場
Brzo klizanje na kratkim stazama	短道速滑
Luj IV., kralj Francuske	路易四世 (西法兰克)
James McAvoy	詹姆斯·麥艾維
Ramon Llull	拉蒙·柳利
Stanislas Wawrinka	斯坦·瓦林卡
Severobajkalsk	北贝加尔斯克
Magnetska traka	磁带
Tomáš Berdych	托馬什·貝爾迪赫
Tamburin	鈴鼓
Benicio del Toro	班尼西歐·狄奧·托羅
Hud	呼德
Muzio Clementi	穆齐奥·克莱门蒂
Ludacris	卢达克里斯
Angra do Heroísmo	英雄港
Olibrije	奥利布里乌斯
1570-ih	1570年代
Émile Verhaeren	埃米尔·维尔哈伦
Sedra	石灰華
Lys Assia	莉斯·阿西娅
Povijest Armenije	亚美尼亚历史
Uskršnji ustanak	复活节起义
Nodar Kumaritašvili	诺达尔·库玛丽塔什维利
Zastava Cookovoga Otočja	库克群岛国旗
Čarobnjak iz Oza (1939.)	綠野仙蹤 (1939年電影)
Walter Samuel	沃尔特·萨穆埃尔
Gabrielle Giffords	嘉贝丽·吉佛斯
Orašar	胡桃夹子
Rayleighovo raspršenje	瑞利散射
Ne-Yo	尼歐 (歌手)
Svetotomska dobra	圣多美和普林西比多布拉
Grb San Marina	圣马力诺国徽
Ciparska funta	賽普勒斯鎊
Grb Mongolije	蒙古國國徽
Sergijev Posad	謝爾吉耶夫鎮
Kopra	椰子核
Talačka kriza u Beslanu	别斯兰人质危机
Plivanje na OI 2012.	2012年夏季奧林匹克運動會游泳比賽
Tennessee (rijeka)	田納西河
Paleoproterozoik	古元古代
Ugovor iz Amsterdama	阿姆斯特丹条约
Live Aid	拯救生命
Tori Amos	多莉·艾莫絲
Legia Varšava	華沙萊吉亞足球俱樂部
Braća Montgolfier	孟格菲兄弟
Indianapolis Colts	印第安纳波利斯小马
Sveti Pio iz Pietrelcine	畢奧神父
Američki geološki zavod	美國地質調查局
Banovci (Nijemci)	巴諾夫齊
Sulley Muntari	苏利·蒙塔里
Bolesničko pomazanje	病人傅油聖事
Filistejci	非利士人
Kamenovanje	石刑
Grb Etiopije	埃塞俄比亚国徽
Gora Tabor	塔博爾山
Sunčeva radijacija	太阳光
Elbasanski okrug	艾巴申州
Elektronska ljuska	電子層
Jedinična matrica	單位矩陣
Badminton na OI 2012.	2012年夏季奧林匹克運動會羽球比賽
Oujda	乌季达
Birdžand	比尔詹德
Mjollnir	妙爾尼爾
Ibisi	朱鷺亞科
Dobri Will Hunting	心灵捕手
Asfiksija	窒息
Celofan	玻璃纸
Geološka karta	地质图
Bungee skokovi	蹦极
Demokratski centralizam	民主集中制
S/2003 J 12	S/2003 J 12
Stjepan IV., papa	教宗斯德望四世
Ben Jonson	本·琼森
Tribologija	摩擦学
Marshall McLuhan	馬素·麥克魯漢
Oben am jungen Rhein	在年輕的萊茵河上
Spahije	西帕希
Njord	尼奥尔德
Digimon	数码宝贝系列
Rashladni toranj	冷却塔
Mitra (kapa)	主教冠
Ascites	腹水
Drobeta-Turnu Severin	德羅貝塔-塞維林堡
Veteran	退伍軍人
Sarkoidoza	结节病
Malta (otok)	馬耳他島
Galileo (satelitski navigacijski sustav)	伽利略定位系統
Mesta	奈斯托斯河
Valga	瓦爾加
Seversk	謝韋爾斯克
Zemljina jezgra	地核
Seljco	謝利措
Besmrtnost	长生不老
B'Day	B'Day
Perklorna kiselina	高氯酸
Kamenec-Podol’skij	卡缅涅茨-波多利斯基
Aguti	刺豚鼠属
Mohammed Omar	穆罕默德·奥马尔
Električna reaktancija	电抗
Čartizam	宪章运动
Glazbeni video spot	音樂影片
Farsa	鬧劇
Sinéad O'Connor	西尼德·奥康娜
Metajezik	元語言
Geirangerfjord	盖朗厄尔峡湾
Tupoljev	图波列夫公司
Morfej	摩耳甫斯
Dafna (mitologija)	达佛涅
Crvene brigade	红色旅
Muljari	广翅目
Rimske ceste	羅馬道路
Fenilketonurija	苯丙酮尿症
Steven Tyler	史蒂芬·泰勒
Serie B	意大利足球乙级联赛
Serafini	熾天使
Gelada	獅尾狒
Transhumanizam	超人类主义
Aventin	阿文提诺山
Novinarska tehnologija	编辑
Martín Cáceres	馬田·卡沙利斯
MS Freedom of the Seas	海洋自由号
Vrijednosni sustav	價值觀
Detroit Red Wings	底特律紅翼
Fotootpornik	光敏电阻
Boston Bruins	波士頓棕熊
Calgary Flames	卡爾加里火焰
Operacija Baklja	火炬行動
Parsiranje	語法分析器
Pilotska kabina	驾驶舱
Kruja	克鲁亚
Konzorcij	聯盟
Vodeni sat	水鐘
Skadarski distrikt	士科德區
Kolonješki distrikt	科隆耶區
Kavajski distrikt	卡瓦耶區
Lješki distrikt	列澤區
Sade Adu	莎黛
Oker	赭色
Zabavni park	主題公園
Draguni	龍騎兵
Okruzi Francuske	区 (法国)
Venecijanski zaljev	威尼斯灣
Etilen-glikol	乙二醇
Košarka na OI 2012.	2012年夏季奧林匹克運動會籃球比賽
Otok Amsterdam	阿姆斯特丹岛
Nas	纳斯
Dodatak:Popis čarolija u Harryju Potteru	哈利波特中的魔法符咒
Prijestupna sekunda	闰秒
Lunisolarni kalendar	阴阳历
Separatizam	分離主義
Pjevice	鳴禽
Sudeti	蘇台德地區
Hawker Hurricane	颶風戰鬥機
Prečnouste	板鳃亚纲
Mohorovičićev diskontinuitet	莫氏不連續面
Tatre	塔特拉山脉
Rozenkrojceri	玫瑰十字会
Nogradska županija	諾格拉德州
Sigurnosna kopija	备份
Hugh Hefner	休·海夫納
Prerija	大草原
Nagrada Nebula	星云奖
Joe Satriani	喬·沙翠亞尼
Sirimavo Bandaranaike	西丽玛沃·班达拉奈克
Bioetika	生物倫理學
Guinness	健力士
Tarna spojka	離合器
Suhi led	乾冰
Jednoljušturaši	单板纲
Mycobacterium	分枝杆菌属
Vinska kiselina	酒石酸
Bahamski dolar	巴哈馬元
Barbadoski dolar	巴貝多元
Jagelovići	雅盖洛王朝
Vjetroelektrana	風力發電廠
Mariefred	瑪麗費萊德
Bioetanol	燃料乙醇
New York Islanders	紐約島人
Treći robovski rat	斯巴达克斯起义
Skraparski distrikt	斯克拉帕區
Kostarikanska nogometna reprezentacija	哥斯達黎加國家足球隊
Slavia Prag	布拉格斯拉維亞體育俱樂部
Karska vrata	卡拉海峽
Joshua Reynolds	約書亞·雷諾茲
Peripatetička škola	逍遙學派
Richard Branson	理查德·布蘭森
Kineski aligator	扬子鳄
Čudesne zvijeri i gdje ih naći	怪獸與牠們的產地
Mambe	曼巴蛇屬
Pozornica	舞台
Dinamički uzgon	升力
Jules Massenet	儒勒·马斯内
Marcos Senna	马科斯·塞纳
Milan Kučan	米蘭·庫昌
Sveučilište u Kairu	开罗大学
Termopil	溫泉關
Karakol	卡拉科尔
Bangladeška taka	孟加拉塔卡
Suhoj PAK FA	T-50戰鬥機
Guti	何塞·马利亚·古铁雷斯·埃尔南德斯
Aneksija	併吞
Katedrala Krista Spasitelja u Moskvi	基督救世主主教座堂 (莫斯科)
Makasarski prolaz	望加锡海峡
Stade de Suisse	瑞士首都球場
Bosanski Brod	布罗德 (波斯尼亚和黑塞哥维那)
Brčko distrikt Bosne i Hercegovine	布爾奇科特區
Plaća	工资
Gedit	Gedit
Endoreički bazen	内流盆地
Nevesinje	內韋西涅
Bazilika Rođenja Isusova	聖誕教堂
Kraljev gambit	王翼棄兵
Nuklearno gorivo	核燃料
Iranska Pro Liga	伊朗職業足球聯賽
Sara	撒拉
Bosanski Novi	諾維格拉德
Alex Acker	亚利克斯·阿克
I. Mediteranske igre - Aleksandrija 1951.	1951年地中海运动会
Hrvatsko-ugarska nagodba	1868年克羅地亞匈牙利妥協協議
160-ih pr. Kr.	前160年代
Kibaha	基巴哈
Popis NGC objekata (3000-3999)	NGC天体列表 (3000-3999)
Quintana atrizona	美花鱂
Reginja	赖盖涅
Kristin Kreuk	克莉斯汀·克鲁克
The Wachowskis	沃卓斯基姐弟
Slayers	秀逗魔導士
Emanuele Giaccherini	埃马努埃莱·吉亚切里尼
1620-ih	1620年代
Točnost Wikipedije	维基百科的可靠性
Ukrajinska nacionalna opera	國立烏克蘭歌劇院
Velika afrička petorica	非洲五霸
Russell Westbrook	拉塞尔·威斯布鲁克
Henrih Mhitarjan	亨里希·姆希塔良
Mihajlo Pupin	米海洛·卜平
1630-ih	1630年代
Kustovnica	枸杞
Jednooki zrcalni fotoparat	单镜反光相机
1640-ih	1640年代
Sokol (Vologodska oblast, Rusija)	索科爾
Solj-Ileck	索利-伊列茨克
Soročinsk	索羅欽斯克
Sorsk	索尔斯克
Livonski križarski rat	立窝尼亚十字军入侵
Sosnogorsk	索斯諾戈爾斯克
1650-ih	1650年代
Sterlitamak	斯捷尔利塔马克
Kapitulacija Italije	義大利與盟國停戰
Sveti Vjenceslav	聖瓦茨拉夫
1660-ih	1660年代
Tajšet	泰舍特
Kikin servis za dostavljanje	魔女宅急便
1670-ih	1670年代
Nadahnuće	靈感
Ljetna univerzijada 1999.	1999年夏季世界大學運動會
Rebra	肋骨
Tutajev	圖塔耶夫
Tinda	滕达
Certifikat	憑證
Zetska banovina	澤塔河省
Usurijsk	双城子
1690-ih	1690年代
Uhta	乌赫塔
Zhang Hui	张会
Krzno	毛皮
Zhang Heng	张衡
Zhang Qian	張騫
Chang San-feng	张三丰
Fokino (Primorski kraj, Rusija)	福基諾 (濱海邊疆區)
Carica Zhen (Cao Fang)	懷皇后 (曹芳)
Himki	希姆基
Civilsk	齊維利斯克
Zheng Zhong	鄭眾 (宦官)
Alexander Manninger	亞歷山大·曼寧格
Zhong Ding	中丁
Tunel Zhongnanshan	秦岭终南山公路隧道
Čerdinj	切爾登
Aurélie Filippetti	安瑞莉·菲里佩提
Karavanke	卡拉萬克斯山脈
Zhou Tai	周泰 (三國)
MQ-1 Predator	MQ-1捕食者无人攻击机
Zhou Weihui	卫慧
Esporte Clube Bahia	巴伊亚竞技俱乐部
Zhou Yang	周洋
Čehov (Moskovska oblast, Rusija)	契訶夫 (莫斯科州)
Kvantizacija	量化 (信号处理)
Čistopolj	奇斯托波爾
170-ih pr. Kr.	前170年代
1710-ih	1710年代
Zhuanxu	颛顼
Zhuge Dan	諸葛誕
Zhuge Ke	诸葛恪
Zhuge Liang	诸葛亮
Šuja	舒亚
Ščolkovo	曉爾科沃
Elektrostalj	埃列克特羅斯塔爾
1720-ih	1720年代
Zidani Most	濟達尼莫斯特
Glavni mišolovac Kabinetskog ureda	内阁办公室首席捕鼠官
Epifiza	松果體
Engeljs	恩格斯城
Donje rublje	内衣
Juža	尤扎
Juhnov	尤赫諾夫
Koptska crkva	亞歷山大科普特正教會
Kodomena	到达域
Jasnij	亞斯內
ZigBee	ZigBee
Naomi Campbell	娜奧美·金寶
Tropska kišna šuma	热带雨林
Alboransko more	阿尔沃兰海
Ružičasti pelikan	白鹈鹕
Grb Italije	意大利國徽
Grb Ukrajine	烏克蘭國徽
Bismarckovo more	俾斯麦海
Nemejski lav	涅墨亚狮子
Kraljevina Aragonija	阿拉贡王国
Pagoda	塔
Papučica	草履虫
Golema želva	綠蠵龜
Sargon Akađanin	萨尔贡大帝
Egipatska funta	埃及鎊
Afganistanski afgani	阿富汗尼
Salomonsko more	所罗门海
Mahmud I.	马哈茂德一世
Ahmed III.	艾哈迈德三世
Mustafa III.	穆斯塔法三世
Severin, papa	教宗思伟
Ivan VI., papa	教宗若望六世
Ivan IV., papa	教宗若望四世
Ivan VII., papa	教宗若望七世
Eugen I.	教宗安日纳一世
